Latitude (decimal degrees):	38.246
Longitude (decimal degrees):	-0.807
Elevation (m):	120
Radiation database:	PVGIS-SARAH2


Slope: 30 deg. 
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20190811:0910,465.08,634.87,44.68,30.17,0.14,0.0
20190811:1010,587.92,832.59,55.32,32.32,0.14,0.0
20190811:1110,661.12,941.8,63.72,34.14,1.03,0.0
20190811:1210,603.11,837.66,67.08,35.13,2.28,0.0
20190811:1310,681.31,939.16,63.35,35.23,3.38,0.0
20190811:1410,632.74,856.72,54.76,34.86,3.93,0.0
20190811:1510,490.47,654.92,44.05,34.44,3.93,0.0
20190811:1610,350.13,471.34,32.52,33.39,3.45,0.0
20190811:1710,152.76,226.9,20.75,32.3,2.97,0.0
20190811:1810,28.53,57.81,9.1,31.24,3.31,0.0
20190811:1910,0.0,0.0,0.0,28.92,2.76,0.0
20190811:2010,0.0,0.0,0.0,27.68,1.66,0.0
20190811:2110,0.0,0.0,0.0,26.88,0.76,0.0
20190811:2210,0.0,0.0,0.0,26.42,0.48,0.0
20190811:2310,0.0,0.0,0.0,25.82,0.69,0.0
20190812:0010,0.0,0.0,0.0,25.14,0.83,0.0
20190812:0110,0.0,0.0,0.0,24.94,0.97,0.0
20190812:0210,0.0,0.0,0.0,24.32,1.17,0.0
20190812:0310,0.0,0.0,0.0,23.74,1.59,0.0
20190812:0410,0.0,0.0,0.0,23.09,2.0,0.0
20190812:0510,0.0,0.0,0.0,23.12,2.62,0.0
20190812:0610,26.32,60.08,9.59,23.68,2.41,0.0
20190812:0710,180.71,263.12,21.27,26.98,2.28,0.0
20190812:0810,371.37,490.43,33.03,29.34,2.97,0.0
20190812:0910,528.85,703.4,44.52,30.94,2.62,0.0
20190812:1010,610.74,837.18,55.13,32.24,1.86,0.0
20190812:1110,687.74,968.84,63.48,33.1,1.52,0.0
20190812:1210,662.96,924.44,66.78,33.59,2.07,0.0
20190812:1310,408.54,549.58,63.07,33.45,3.03,0.0
20190812:1410,639.0,861.82,54.52,32.92,3.52,0.0
20190812:1510,363.34,479.53,43.83,31.64,4.07,0.0
20190812:1610,104.87,150.41,32.31,30.01,4.83,0.0
20190812:1710,127.4,182.5,20.54,29.1,4.69,0.0
20190812:1810,29.47,57.35,8.88,27.97,4.62,0.0
20190812:1910,0.0,0.0,0.0,27.37,3.59,0.0
20190812:2010,0.0,0.0,0.0,26.49,2.9,0.0
20190812:2110,0.0,0.0,0.0,25.83,2.83,0.0
20190812:2210,0.0,0.0,0.0,25.41,2.83,0.0
20190812:2310,0.0,0.0,0.0,25.12,3.1,0.0
20190813:0010,0.0,0.0,0.0,24.81,3.17,0.0
20190813:0110,0.0,0.0,0.0,24.54,3.03,0.0
20190813:0210,0.0,0.0,0.0,24.2,3.03,0.0
20190813:0310,0.0,0.0,0.0,24.07,3.17,0.0
20190813:0410,0.0,0.0,0.0,23.88,3.17,0.0
20190813:0510,0.0,0.0,0.0,23.75,3.1,0.0
20190813:0610,32.98,62.23,9.44,23.74,2.9,0.0
20190813:0710,150.48,209.65,21.13,24.14,4.21,0.0
20190813:0810,226.27,295.02,32.89,24.79,4.48,0.0
20190813:0910,100.87,142.84,44.36,25.76,4.14,0.0
20190813:1010,564.32,728.09,54.94,26.58,4.21,0.0
20190813:1110,710.24,929.78,63.22,26.93,4.28,0.0
20190813:1210,744.54,982.3,66.48,27.25,4.14,0.0
20190813:1310,711.63,937.94,62.79,28.09,4.21,0.0
20190813:1410,649.4,845.73,54.27,27.88,4.34,0.0
20190813:1510,516.68,665.53,43.61,27.73,4.34,0.0
20190813:1610,361.64,472.06,32.1,27.67,3.93,0.0
20190813:1710,144.24,206.72,20.33,27.19,3.72,0.0
20190813:1810,29.37,56.14,8.67,26.06,3.72,0.0
20190813:1910,0.0,0.0,0.0,25.14,3.24,0.0
20190813:2010,0.0,0.0,0.0,24.25,2.41,0.0
20190813:2110,0.0,0.0,0.0,23.73,1.52,0.0
20190813:2210,0.0,0.0,0.0,23.1,0.69,0.0
20190813:2310,0.0,0.0,0.0,22.65,0.62,0.0
20190814:0010,0.0,0.0,0.0,21.93,0.9,0.0
20190814:0110,0.0,0.0,0.0,21.31,0.97,0.0
20190814:0210,0.0,0.0,0.0,21.12,0.9,0.0
20190814:0310,0.0,0.0,0.0,21.26,0.76,0.0
20190814:0410,0.0,0.0,0.0,21.51,0.69,0.0
20190814:0510,0.0,0.0,0.0,21.43,0.62,0.0
20190814:0610,27.04,58.99,9.3,21.3,0.62,0.0
20190814:0710,180.43,260.24,20.99,23.08,0.34,0.0
20190814:0810,367.9,487.68,32.74,24.96,0.21,0.0
20190814:0910,529.17,705.32,44.2,26.72,0.83,0.0
20190814:1010,635.82,860.36,54.74,28.33,1.52,0.0
20190814:1110,690.04,942.83,62.97,29.66,2.07,0.0
20190814:1210,705.71,966.32,66.17,30.83,2.55,0.0
20190814:1310,695.99,950.92,62.49,31.58,2.76,0.0
20190814:1410,633.96,857.23,54.02,32.04,2.83,0.0
20190814:1510,529.49,701.32,43.38,31.82,3.45,0.0
20190814:1610,365.79,485.29,31.88,31.14,4.14,0.0
20190814:1710,165.47,247.92,20.12,29.95,4.21,0.0
20190814:1810,21.82,49.45,8.45,28.31,3.66,0.0
20190814:1910,0.0,0.0,0.0,26.22,2.69,0.0
20190814:2010,0.0,0.0,0.0,25.21,1.79,0.0
20190814:2110,0.0,0.0,0.0,24.56,1.17,0.0
20190814:2210,0.0,0.0,0.0,23.83,0.76,0.0
20190814:2310,0.0,0.0,0.0,23.67,0.55,0.0
20190815:0010,0.0,0.0,0.0,23.18,0.62,0.0
20190815:0110,0.0,0.0,0.0,22.72,0.62,0.0
20190815:0210,0.0,0.0,0.0,22.6,0.55,0.0
20190815:0310,0.0,0.0,0.0,22.12,0.69,0.0
20190815:0410,0.0,0.0,0.0,21.23,0.83,0.0
20190815:0510,0.0,0.0,0.0,20.67,0.97,0.0
20190815:0610,28.04,59.09,9.15,20.62,0.97,0.0
20190815:0710,177.69,255.67,20.84,23.4,0.69,0.0
20190815:0810,366.45,484.88,32.59,25.87,0.69,0.0
20190815:0910,517.7,689.35,44.04,28.05,1.24,0.0
20190815:1010,630.1,850.56,54.54,29.97,2.14,0.0
20190815:1110,693.58,944.67,62.71,31.44,2.9,0.0
20190815:1210,725.43,990.26,65.86,32.3,3.45,0.0
20190815:1310,694.35,939.67,62.2,32.58,3.86,0.0
20190815:1410,629.57,841.66,53.76,32.5,4.0,0.0
20190815:1510,521.63,688.75,43.15,32.06,3.93,0.0
20190815:1610,358.88,477.53,31.66,31.42,3.86,0.0
20190815:1710,163.21,245.6,19.9,30.01,3.59,0.0
20190815:1810,22.17,48.8,8.22,28.7,3.1,0.0
20190815:1910,0.0,0.0,0.0,26.78,2.28,0.0
20190815:2010,0.0,0.0,0.0,25.74,1.45,0.0
20190815:2110,0.0,0.0,0.0,24.86,0.97,0.0
20190815:2210,0.0,0.0,0.0,23.68,1.03,0.0
20190815:2310,0.0,0.0,0.0,22.62,1.31,0.0
20190816:0010,0.0,0.0,0.0,22.06,1.24,0.0
20190816:0110,0.0,0.0,0.0,21.66,1.17,0.0
20190816:0210,0.0,0.0,0.0,21.38,1.1,0.0
20190816:0310,0.0,0.0,0.0,21.24,1.03,0.0
20190816:0410,0.0,0.0,0.0,20.72,1.1,0.0
20190816:0510,0.0,0.0,0.0,20.23,1.17,0.0
20190816:0610,27.41,58.79,9.0,20.29,1.1,0.0
20190816:0710,180.22,259.16,20.7,23.26,0.97,0.0
20190816:0810,369.61,485.09,32.45,25.7,1.38,0.0
20190816:0910,533.65,705.13,43.88,27.64,1.72,0.0
20190816:1010,646.82,870.64,54.34,29.46,2.28,0.0
20190816:1110,705.47,960.61,62.45,30.93,2.83,0.0
20190816:1210,736.37,1007.34,65.55,31.9,3.24,0.0
20190816:1310,707.79,961.5,61.9,32.4,3.59,0.0
20190816:1410,638.0,855.81,53.49,32.46,3.72,0.0
20190816:1510,525.85,695.51,42.91,31.91,3.66,0.0
20190816:1610,361.62,481.4,31.43,31.1,3.52,0.0
20190816:1710,162.64,244.59,19.67,29.84,3.45,0.0
20190816:1810,21.4,47.46,7.99,28.19,3.1,0.0
20190816:1910,0.0,0.0,0.0,26.07,2.41,0.0
20190816:2010,0.0,0.0,0.0,25.1,1.59,0.0
20190816:2110,0.0,0.0,0.0,24.52,1.31,0.0
20190816:2210,0.0,0.0,0.0,23.75,0.97,0.0
20190816:2310,0.0,0.0,0.0,23.42,0.55,0.0
20190817:0010,0.0,0.0,0.0,23.41,0.28,0.0
20190817:0110,0.0,0.0,0.0,23.13,0.48,0.0
20190817:0210,0.0,0.0,0.0,22.48,0.69,0.0
20190817:0310,0.0,0.0,0.0,21.54,0.9,0.0
20190817:0410,0.0,0.0,0.0,20.87,1.03,0.0
20190817:0510,0.0,0.0,0.0,20.28,1.17,0.0
20190817:0610,26.88,58.03,8.85,20.24,1.17,0.0
20190817:0710,179.72,259.23,20.55,23.77,0.69,0.0
20190817:0810,362.53,484.28,32.3,26.97,0.34,0.0
20190817:0910,520.03,704.55,43.71,29.52,0.69,0.0
20190817:1010,625.9,860.67,54.14,31.7,1.59,0.0
20190817:1110,697.59,967.14,62.18,33.35,2.48,0.0
20190817:1210,727.13,1007.9,65.23,34.27,3.17,0.0
20190817:1310,695.7,954.89,61.59,34.52,3.59,0.0
20190817:1410,626.74,849.32,53.23,34.41,3.66,0.0
20190817:1510,515.63,690.38,42.66,34.02,3.45,0.0
20190817:1610,350.32,472.67,31.2,33.36,3.17,0.0
20190817:1710,158.4,242.38,19.45,32.55,2.83,0.0
20190817:1810,19.89,45.29,7.76,30.97,2.62,0.0
20190817:1910,0.0,0.0,0.0,28.41,2.28,0.0
20190817:2010,0.0,0.0,0.0,26.84,1.72,0.0
20190817:2110,0.0,0.0,0.0,25.85,1.31,0.0
20190817:2210,0.0,0.0,0.0,24.91,0.69,0.0
20190817:2310,0.0,0.0,0.0,24.93,0.21,0.0
20190818:0010,0.0,0.0,0.0,24.17,0.69,0.0
20190818:0110,0.0,0.0,0.0,22.76,1.17,0.0
20190818:0210,0.0,0.0,0.0,21.99,1.31,0.0
20190818:0310,0.0,0.0,0.0,21.4,1.38,0.0
20190818:0410,0.0,0.0,0.0,21.14,1.38,0.0
20190818:0510,0.0,0.0,0.0,21.25,1.31,0.0
20190818:0610,26.77,57.94,8.69,21.8,1.17,0.0
20190818:0710,177.36,257.89,20.41,25.69,0.55,0.0
20190818:0810,362.51,486.53,32.15,28.58,0.62,0.0
20190818:0910,521.6,708.16,43.54,30.93,1.03,0.0
20190818:1010,627.55,869.06,53.93,32.85,1.59,0.0
20190818:1110,688.85,963.56,61.91,34.43,2.28,0.0
20190818:1210,718.85,1004.36,64.91,35.41,3.03,0.0
20190818:1310,693.05,958.35,61.28,35.82,3.59,0.0
20190818:1410,629.11,857.55,52.95,35.79,3.86,0.0
20190818:1510,517.04,696.1,42.42,35.47,3.72,0.0
20190818:1610,352.1,478.63,30.97,35.04,3.38,0.0
20190818:1710,157.18,242.52,19.21,34.18,3.66,0.0
20190818:1810,19.89,44.78,7.52,32.55,3.38,0.0
20190818:1910,0.0,0.0,0.0,30.17,2.41,0.0
20190818:2010,0.0,0.0,0.0,28.69,1.52,0.0
20190818:2110,0.0,0.0,0.0,27.34,1.24,0.0
20190818:2210,0.0,0.0,0.0,25.84,1.1,0.0
20190818:2310,0.0,0.0,0.0,25.19,0.97,0.0
20190819:0010,0.0,0.0,0.0,25.07,0.62,0.0
20190819:0110,0.0,0.0,0.0,24.88,0.48,0.0
20190819:0210,0.0,0.0,0.0,23.74,0.97,0.0
20190819:0310,0.0,0.0,0.0,22.7,1.1,0.0
20190819:0410,0.0,0.0,0.0,22.1,1.1,0.0
20190819:0510,0.0,0.0,0.0,21.4,1.1,0.0
20190819:0610,25.05,55.9,8.54,20.98,1.1,0.0
20190819:0710,179.72,259.09,20.26,24.07,0.97,0.0
20190819:0810,363.68,485.76,32.0,28.59,1.03,0.0
20190819:0910,530.61,711.18,43.37,31.27,2.07,0.0
20190819:1010,636.72,862.88,53.72,32.81,3.03,0.0
20190819:1110,713.72,974.5,61.64,33.48,3.72,0.0
20190819:1210,740.28,1009.25,64.59,33.61,4.28,0.0
20190819:1310,708.87,957.02,60.96,33.36,4.62,0.0
20190819:1410,638.89,850.2,52.67,32.79,4.76,0.0
20190819:1510,515.11,676.54,42.16,32.0,4.62,0.0
20190819:1610,334.86,444.16,30.72,31.09,4.41,0.0
20190819:1710,122.62,178.88,18.98,29.81,4.14,0.0
20190819:1810,22.45,44.95,7.27,28.28,3.72,0.0
20190819:1910,0.0,0.0,0.0,26.32,2.9,0.0
20190819:2010,0.0,0.0,0.0,25.36,2.14,0.0
20190819:2110,0.0,0.0,0.0,24.86,1.93,0.0
20190819:2210,0.0,0.0,0.0,24.56,1.59,0.0
20190819:2310,0.0,0.0,0.0,24.19,1.17,0.0
20190820:0010,0.0,0.0,0.0,23.4,0.9,0.0
20190820:0110,0.0,0.0,0.0,23.92,0.21,0.0
20190820:0210,0.0,0.0,0.0,23.67,0.21,0.0
20190820:0310,0.0,0.0,0.0,23.41,0.28,0.0
20190820:0410,0.0,0.0,0.0,23.26,0.41,0.0
20190820:0510,0.0,0.0,0.0,22.8,0.69,0.0
20190820:0610,25.74,55.68,8.39,22.38,0.9,0.0
20190820:0710,174.98,252.58,20.12,24.57,0.76,0.0
20190820:0810,360.38,475.64,31.85,26.01,0.9,0.0
20190820:0910,489.85,647.75,43.2,27.9,1.52,0.0
20190820:1010,538.8,722.41,53.51,29.55,1.79,0.0
20190820:1110,612.36,835.88,61.36,31.2,2.0,0.0
20190820:1210,628.34,864.92,64.26,32.11,2.0,0.0
20190820:1310,542.38,729.92,60.64,32.14,2.9,0.0
20190820:1410,383.46,509.04,52.39,31.76,3.31,0.0
20190820:1510,228.29,306.18,41.9,30.76,3.66,0.0
20190820:1610,55.69,87.98,30.48,29.59,4.0,0.0
20190820:1710,39.99,67.16,18.73,28.66,4.34,0.0
20190820:1810,17.11,39.51,7.03,27.46,4.28,0.0
20190820:1910,0.0,0.0,0.0,26.6,4.14,0.0
20190820:2010,0.0,0.0,0.0,25.77,4.0,0.0
20190820:2110,0.0,0.0,0.0,25.17,3.79,0.0
20190820:2210,0.0,0.0,0.0,24.69,4.14,0.0
20190820:2310,0.0,0.0,0.0,24.19,3.66,0.0
20190821:0010,0.0,0.0,0.0,23.57,3.45,0.0
20190821:0110,0.0,0.0,0.0,23.56,3.31,0.0
20190821:0210,0.0,0.0,0.0,23.67,3.45,0.0
20190821:0310,0.0,0.0,0.0,23.47,3.24,0.0
20190821:0410,0.0,0.0,0.0,23.38,3.24,0.0
20190821:0510,0.0,0.0,0.0,23.16,3.45,0.0
20190821:0610,19.15,38.07,8.24,23.11,2.97,0.0
20190821:0710,69.44,103.0,19.97,23.19,3.66,0.0
20190821:0810,303.05,388.63,31.7,24.15,4.28,0.0
20190821:0910,293.03,377.15,43.03,25.55,4.69,0.0
20190821:1010,659.96,851.29,53.29,26.52,4.76,0.0
20190821:1110,780.74,1024.07,61.09,27.33,4.83,0.0
20190821:1210,799.28,1055.59,63.93,27.84,4.76,0.0
20190821:1310,755.42,995.21,60.32,28.58,4.83,0.0
20190821:1410,680.0,887.19,52.1,28.69,4.76,0.0
20190821:1510,544.92,703.55,41.64,28.82,4.76,0.0
20190821:1610,367.43,479.84,30.23,28.23,4.69,0.0
20190821:1710,157.73,237.62,18.49,27.3,4.34,0.0
20190821:1810,15.61,37.13,6.78,26.3,3.24,0.0
20190821:1910,0.0,0.0,0.0,25.39,2.55,0.0
20190821:2010,0.0,0.0,0.0,25.0,2.28,0.0
20190821:2110,0.0,0.0,0.0,24.63,1.38,0.0
20190821:2210,0.0,0.0,0.0,24.04,0.62,0.0
20190821:2310,0.0,0.0,0.0,23.55,0.55,0.0
20190822:0010,0.0,0.0,0.0,22.69,0.76,0.0
20190822:0110,0.0,0.0,0.0,21.98,0.9,0.0
20190822:0210,0.0,0.0,0.0,21.55,0.9,0.0
20190822:0310,0.0,0.0,0.0,21.44,0.83,0.0
20190822:0410,0.0,0.0,0.0,20.78,0.9,0.0
20190822:0510,0.0,0.0,0.0,20.25,0.97,0.0
20190822:0610,22.91,53.57,8.09,20.16,0.97,0.0
20190822:0710,184.87,265.43,19.82,22.53,0.83,0.0
20190822:0810,387.87,509.79,31.54,25.09,0.97,0.0
20190822:0910,564.65,743.6,42.85,26.87,1.86,0.0
20190822:1010,681.12,908.77,53.08,28.39,2.76,0.0
20190822:1110,730.57,984.72,60.8,29.53,3.24,0.0
20190822:1210,749.26,1013.29,63.59,30.3,3.59,0.0
20190822:1310,732.29,982.03,59.99,30.43,4.0,0.0
20190822:1410,668.17,881.58,51.81,30.07,4.34,0.0
20190822:1510,540.9,703.82,41.38,29.65,4.34,0.0
20190822:1610,362.79,477.07,29.98,29.06,4.14,0.0
20190822:1710,154.54,231.99,18.24,28.09,3.86,0.0
20190822:1810,17.86,38.87,6.52,26.73,3.17,0.0
20190822:1910,0.0,0.0,0.0,25.39,2.14,0.0
20190822:2010,0.0,0.0,0.0,24.48,1.03,0.0
20190822:2110,0.0,0.0,0.0,23.77,0.48,0.0
20190822:2210,0.0,0.0,0.0,23.46,0.21,0.0
20190822:2310,0.0,0.0,0.0,22.31,0.83,0.0
20190823:0010,0.0,0.0,0.0,20.75,1.24,0.0
20190823:0110,0.0,0.0,0.0,19.85,1.45,0.0
20190823:0210,0.0,0.0,0.0,19.26,1.59,0.0
20190823:0310,0.0,0.0,0.0,18.76,1.66,0.0
20190823:0410,0.0,0.0,0.0,18.26,1.59,0.0
20190823:0510,0.0,0.0,0.0,17.85,1.59,0.0
20190823:0610,22.03,53.47,7.93,17.73,1.52,0.0
20190823:0710,188.93,266.88,19.67,20.55,1.52,0.0
20190823:0810,387.66,505.02,31.39,23.92,1.24,0.0
20190823:0910,550.24,730.49,42.68,26.94,1.31,0.0
20190823:1010,664.78,891.02,52.86,29.01,2.62,0.0
20190823:1110,740.53,1005.56,60.52,30.35,3.17,0.0
20190823:1210,755.95,1026.9,63.25,31.02,3.66,0.0
20190823:1310,728.9,984.31,59.66,31.32,3.86,0.0
20190823:1410,658.09,878.15,51.51,31.29,3.86,0.0
20190823:1510,539.32,709.77,41.1,30.93,3.79,0.0
20190823:1610,362.56,480.38,29.72,30.17,3.79,0.0
20190823:1710,154.58,233.91,17.98,29.01,3.52,0.0
20190823:1810,14.68,34.51,6.27,27.46,2.97,0.0
20190823:1910,0.0,0.0,0.0,25.83,2.14,0.0
20190823:2010,0.0,0.0,0.0,24.8,1.17,0.0
20190823:2110,0.0,0.0,0.0,23.84,0.55,0.0
20190823:2210,0.0,0.0,0.0,23.65,0.14,0.0
20190823:2310,0.0,0.0,0.0,22.53,0.83,0.0
20190824:0010,0.0,0.0,0.0,20.81,1.17,0.0
20190824:0110,0.0,0.0,0.0,19.96,1.31,0.0
20190824:0210,0.0,0.0,0.0,19.46,1.31,0.0
20190824:0310,0.0,0.0,0.0,18.84,1.38,0.0
20190824:0410,0.0,0.0,0.0,18.34,1.38,0.0
20190824:0510,0.0,0.0,0.0,17.86,1.45,0.0
20190824:0610,23.48,53.18,7.78,17.75,1.38,0.0
20190824:0710,184.95,262.61,19.53,21.1,0.9,0.0
20190824:0810,381.31,500.35,31.23,24.88,0.97,0.0
20190824:0910,547.98,725.93,42.5,26.88,1.38,0.0
20190824:1010,654.79,885.35,52.64,28.53,1.79,0.0
20190824:1110,729.72,993.78,60.23,29.89,2.69,0.0
20190824:1210,741.8,1014.95,62.91,30.74,2.9,0.0
20190824:1310,715.36,971.25,59.32,31.23,3.24,0.0
20190824:1410,650.02,871.26,51.21,31.22,3.31,0.0
20190824:1510,528.65,694.75,40.83,30.83,3.79,0.0
20190824:1610,351.07,463.89,29.46,29.86,4.07,0.0
20190824:1710,148.49,223.66,17.73,28.56,3.72,0.0
20190824:1810,15.21,34.42,6.0,27.1,3.03,0.0
20190824:1910,0.0,0.0,0.0,25.39,2.28,0.0
20190824:2010,0.0,0.0,0.0,24.54,1.31,0.0
20190824:2110,0.0,0.0,0.0,23.66,0.69,0.0
20190824:2210,0.0,0.0,0.0,23.62,0.21,0.0
20190824:2310,0.0,0.0,0.0,23.19,0.28,0.0
20190825:0010,0.0,0.0,0.0,22.7,0.55,0.0
20190825:0110,0.0,0.0,0.0,21.36,0.97,0.0
20190825:0210,0.0,0.0,0.0,20.74,1.03,0.0
20190825:0310,0.0,0.0,0.0,20.23,1.1,0.0
20190825:0410,0.0,0.0,0.0,19.75,1.17,0.0
20190825:0510,0.0,0.0,0.0,19.39,1.17,0.0
20190825:0610,22.8,52.24,7.63,19.16,1.17,0.0
20190825:0710,182.1,259.27,19.38,22.07,0.97,0.0
20190825:0810,379.39,497.62,31.07,24.99,1.03,0.0
20190825:0910,534.78,704.16,42.32,27.06,1.79,0.0
20190825:1010,624.54,830.64,52.41,28.61,2.69,0.0
20190825:1110,695.69,931.98,59.94,29.74,3.52,0.0
20190825:1210,732.86,982.46,62.57,30.25,4.14,0.0
20190825:1310,710.57,945.46,58.99,30.43,4.55,0.0
20190825:1410,646.16,848.71,50.9,30.16,4.76,0.0
20190825:1510,524.48,680.19,40.55,29.52,4.69,0.0
20190825:1610,351.47,460.91,29.19,28.66,4.48,0.0
20190825:1710,148.17,223.51,17.47,27.75,4.0,0.0
20190825:1810,14.18,32.36,5.74,26.45,3.17,0.0
20190825:1910,0.0,0.0,0.0,24.84,2.48,0.0
20190825:2010,0.0,0.0,0.0,23.94,1.79,0.0
20190825:2110,0.0,0.0,0.0,23.32,1.31,0.0
20190825:2210,0.0,0.0,0.0,22.65,1.1,0.0
20190825:2310,0.0,0.0,0.0,22.4,0.76,0.0
20190826:0010,0.0,0.0,0.0,22.6,0.48,0.0
20190826:0110,0.0,0.0,0.0,21.71,0.83,0.0
20190826:0210,0.0,0.0,0.0,21.28,1.38,0.0
20190826:0310,0.0,0.0,0.0,21.69,1.79,0.0
20190826:0410,0.0,0.0,0.0,21.71,1.66,0.0
20190826:0510,0.0,0.0,0.0,21.77,0.69,0.0
20190826:0610,24.04,50.47,7.47,21.05,1.31,0.0
20190826:0710,169.31,239.45,19.23,23.2,3.03,0.0
20190826:0810,333.14,426.75,30.91,24.84,4.55,0.0
20190826:0910,233.92,305.23,42.14,25.9,4.76,0.0
20190826:1010,430.42,552.73,52.18,27.09,4.9,0.0
20190826:1110,640.72,830.51,59.65,27.58,5.17,0.0
20190826:1210,673.57,884.63,62.22,28.56,4.62,0.0
20190826:1310,643.86,846.63,58.64,29.17,4.41,0.0
20190826:1410,387.98,504.25,50.59,29.29,4.83,0.0
20190826:1510,506.19,653.38,40.27,29.09,4.9,0.0
20190826:1610,167.84,227.41,28.93,28.45,4.9,0.0
20190826:1710,144.4,218.98,17.2,27.45,4.55,0.0
20190826:1810,10.33,25.26,5.47,26.33,3.86,0.0
20190826:1910,0.0,0.0,0.0,25.57,2.28,0.0
20190826:2010,0.0,0.0,0.0,24.81,1.86,0.0
20190826:2110,0.0,0.0,0.0,24.3,1.52,0.0
20190826:2210,0.0,0.0,0.0,23.66,1.03,0.0
20190826:2310,0.0,0.0,0.0,23.29,0.76,0.0
20190827:0010,0.0,0.0,0.0,22.79,0.76,0.0
20190827:0110,0.0,0.0,0.0,22.18,1.66,0.0
20190827:0210,0.0,0.0,0.0,21.91,1.72,0.0
20190827:0310,0.0,0.0,0.0,21.81,1.1,0.0
20190827:0410,0.0,0.0,0.0,21.91,1.31,0.0
20190827:0510,0.0,0.0,0.0,21.96,0.83,0.0
20190827:0610,23.42,49.3,7.32,21.36,0.76,0.0
20190827:0710,183.77,260.82,19.07,21.04,1.52,0.0
20190827:0810,392.26,505.87,30.75,22.21,1.31,0.0
20190827:0910,559.22,721.3,41.95,22.59,1.66,0.0
20190827:1010,674.6,882.23,51.95,23.64,2.28,0.0
20190827:1110,695.43,924.92,59.35,24.95,2.14,0.0
20190827:1210,573.56,764.83,61.87,27.3,1.86,0.0
20190827:1310,381.92,504.58,58.3,28.08,1.72,0.0
20190827:1410,41.96,70.0,50.27,28.79,0.97,0.0
20190827:1510,49.79,80.41,39.98,29.17,1.1,0.0
20190827:1610,106.22,150.7,28.65,26.56,1.45,0.0
20190827:1710,120.32,176.96,16.93,25.43,1.66,0.0
20190827:1810,4.32,15.14,5.2,24.85,1.24,0.0
20190827:1910,0.0,0.0,0.0,24.85,0.9,0.0
20190827:2010,0.0,0.0,0.0,23.79,1.45,0.0
20190827:2110,0.0,0.0,0.0,22.86,1.45,0.0
20190827:2210,0.0,0.0,0.0,21.97,1.03,0.0
20190827:2310,0.0,0.0,0.0,22.63,0.62,0.0
20190828:0010,0.0,0.0,0.0,22.4,0.34,0.0
20190828:0110,0.0,0.0,0.0,22.13,0.28,0.0
20190828:0210,0.0,0.0,0.0,21.82,0.14,0.0
20190828:0310,0.0,0.0,0.0,21.66,0.21,0.0
20190828:0410,0.0,0.0,0.0,21.54,0.41,0.0
20190828:0510,0.0,0.0,0.0,21.25,0.62,0.0
20190828:0610,21.03,49.55,7.16,21.09,0.62,0.0
20190828:0710,180.33,257.45,18.92,21.92,0.69,0.0
20190828:0810,383.03,505.38,30.59,24.57,0.34,0.0
20190828:0910,537.76,723.12,41.77,26.51,0.34,0.0
20190828:1010,659.65,898.95,51.72,28.04,1.24,0.0
20190828:1110,738.17,1020.28,59.05,28.98,1.66,0.0
20190828:1210,740.53,1022.95,61.51,29.54,1.93,0.0
20190828:1310,709.22,971.38,57.95,29.74,2.07,0.0
20190828:1410,634.96,852.56,49.96,30.18,2.55,0.0
20190828:1510,516.12,675.83,39.69,29.8,3.45,0.0
20190828:1610,342.61,451.0,28.38,28.85,4.07,0.0
20190828:1710,138.6,210.49,16.66,27.69,3.72,0.0
20190828:1810,12.16,28.06,4.92,26.5,2.76,0.0
20190828:1910,0.0,0.0,0.0,25.37,1.93,0.0
20190828:2010,0.0,0.0,0.0,24.54,1.31,0.0
20190828:2110,0.0,0.0,0.0,23.72,0.76,0.0
20190828:2210,0.0,0.0,0.0,23.76,0.28,0.0
20190828:2310,0.0,0.0,0.0,23.23,0.48,0.0
20190829:0010,0.0,0.0,0.0,22.08,0.83,0.0
20190829:0110,0.0,0.0,0.0,21.02,1.03,0.0
20190829:0210,0.0,0.0,0.0,20.39,1.17,0.0
20190829:0310,0.0,0.0,0.0,19.89,1.24,0.0
20190829:0410,0.0,0.0,0.0,19.9,1.1,0.0
20190829:0510,0.0,0.0,0.0,19.69,1.1,0.0
20190829:0610,21.9,49.02,7.01,19.65,1.17,0.0
20190829:0710,176.0,249.21,18.77,21.27,0.83,0.0
20190829:0810,368.49,482.15,30.43,23.5,0.48,0.0
20190829:0910,454.68,597.18,41.58,26.26,1.17,0.0
20190829:1010,128.6,179.74,51.49,28.08,1.59,0.0
20190829:1110,462.95,614.29,58.75,29.24,2.21,0.0
20190829:1210,635.98,857.54,61.16,29.61,2.48,0.0
20190829:1310,684.26,923.37,57.59,29.92,2.83,0.0
20190829:1410,511.81,674.25,49.63,29.63,3.1,0.0
20190829:1510,458.54,599.9,39.39,29.38,3.1,0.0
20190829:1610,337.76,445.84,28.1,28.24,3.03,0.0
20190829:1710,120.92,180.81,16.39,27.37,2.69,0.0
20190829:1810,11.57,27.15,4.64,26.33,1.93,0.0
20190829:1910,0.0,0.0,0.0,25.59,1.45,0.0
20190829:2010,0.0,0.0,0.0,24.54,0.83,0.0
20190829:2110,0.0,0.0,0.0,24.46,0.14,0.0
20190829:2210,0.0,0.0,0.0,23.48,0.76,0.0
