Latitude (decimal degrees):	46.457
Longitude (decimal degrees):	11.323
Elevation (m):	231
Radiation database:	PVGIS-SARAH2


Slope: 30 deg. 
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20180516:0710,419.44,511.8,34.18,8.66,0.41,0.0
20180516:0810,550.75,685.88,44.17,10.41,0.14,0.0
20180516:0910,674.75,858.26,53.17,11.59,0.48,0.0
20180516:1010,788.93,1025.18,59.96,12.66,0.83,0.0
20180516:1110,808.15,1055.74,62.65,12.98,0.9,0.0
20180516:1210,619.27,781.95,60.03,13.33,1.03,0.0
20180516:1310,237.35,297.55,53.28,13.63,0.97,0.0
20180516:1410,604.51,751.81,44.29,12.98,1.24,0.0
20180516:1510,416.68,510.41,34.31,11.51,1.24,0.0
20180516:1610,187.59,240.57,24.0,10.45,0.83,0.0
20180516:1710,57.73,85.3,13.79,9.71,0.41,0.0
20180516:1810,0.63,7.24,4.01,9.31,0.28,0.0
20180516:1910,0.0,0.0,0.0,8.95,0.28,0.0
20180516:2010,0.0,0.0,0.0,8.73,0.14,0.0
20180516:2110,0.0,0.0,0.0,8.22,0.34,0.0
20180516:2210,0.0,0.0,0.0,7.84,0.34,0.0
20180516:2310,0.0,0.0,0.0,7.27,0.48,0.0
20180517:0010,0.0,0.0,0.0,6.79,0.34,0.0
20180517:0110,0.0,0.0,0.0,6.38,0.28,0.0
20180517:0210,0.0,0.0,0.0,5.53,0.34,0.0
20180517:0310,0.0,0.0,0.0,4.76,0.41,0.0
20180517:0410,7.4,19.01,4.05,4.39,0.48,0.0
20180517:0510,35.71,56.11,13.81,4.91,0.34,0.0
20180517:0610,241.1,312.27,24.02,6.77,0.34,0.0
20180517:0710,437.74,536.61,34.33,9.18,0.34,0.0
20180517:0810,585.86,731.58,44.33,10.7,0.28,0.0
20180517:0910,505.09,633.57,53.35,12.43,0.21,0.0
20180517:1010,671.95,871.75,60.18,13.62,0.28,0.0
20180517:1110,555.67,706.25,62.87,14.37,0.55,0.0
20180517:1210,691.43,891.93,60.25,14.45,0.83,0.0
20180517:1310,608.47,772.01,53.47,14.1,0.76,0.0
20180517:1410,287.02,358.15,44.46,13.73,0.48,0.0
20180517:1510,273.63,341.14,34.47,12.98,0.41,0.0
20180517:1610,155.97,202.58,24.16,12.01,0.34,0.0
20180517:1710,12.12,26.49,13.95,11.15,0.14,0.0
20180517:1810,3.32,12.67,4.18,10.33,0.28,0.0
20180517:1910,0.0,0.0,0.0,10.93,0.41,0.0
20180517:2010,0.0,0.0,0.0,10.45,0.21,0.0
20180517:2110,0.0,0.0,0.0,9.85,0.34,0.0
20180517:2210,0.0,0.0,0.0,9.12,0.55,0.0
20180517:2310,0.0,0.0,0.0,8.45,0.55,0.0
20180518:0010,0.0,0.0,0.0,7.83,0.48,0.0
20180518:0110,0.0,0.0,0.0,7.31,0.48,0.0
20180518:0210,0.0,0.0,0.0,6.81,0.48,0.0
20180518:0310,0.0,0.0,0.0,6.32,0.48,0.0
20180518:0410,8.57,20.82,4.21,5.22,0.48,0.0
20180518:0510,49.93,73.31,13.97,5.66,0.41,0.0
20180518:0610,205.87,262.25,24.17,7.88,0.48,0.0
20180518:0710,444.2,543.58,34.48,10.23,0.9,0.0
20180518:0810,609.31,758.48,44.49,11.99,0.9,0.0
20180518:0910,717.15,922.22,53.53,13.67,0.76,0.0
20180518:1010,778.1,1029.45,60.38,15.2,0.62,0.0
20180518:1110,795.78,1072.35,63.1,16.25,0.41,0.0
20180518:1210,779.37,1035.62,60.46,16.62,0.76,0.0
20180518:1310,687.81,902.43,53.65,16.19,0.34,0.0
20180518:1410,591.85,751.42,44.63,15.65,0.76,0.0
20180518:1510,394.25,491.89,34.63,14.4,0.76,0.0
20180518:1610,189.36,246.42,24.32,13.3,0.55,0.0
20180518:1710,50.74,104.44,14.12,12.64,0.41,0.0
20180518:1810,5.39,16.29,4.35,12.0,0.62,0.0
20180518:1910,0.0,0.0,0.0,12.36,0.55,0.0
20180518:2010,0.0,0.0,0.0,11.65,0.55,0.0
20180518:2110,0.0,0.0,0.0,11.17,0.34,0.0
20180518:2210,0.0,0.0,0.0,10.49,0.21,0.0
20180518:2310,0.0,0.0,0.0,9.85,0.34,0.0
20180519:0010,0.0,0.0,0.0,9.13,0.28,0.0
20180519:0110,0.0,0.0,0.0,7.86,0.28,0.0
20180519:0210,0.0,0.0,0.0,7.3,0.34,0.0
20180519:0310,0.0,0.0,0.0,6.38,0.41,0.0
20180519:0410,1.06,8.15,4.36,6.17,0.41,0.0
20180519:0510,61.99,87.79,14.11,6.63,0.41,0.0
20180519:0610,224.34,288.78,24.31,8.15,0.34,0.0
20180519:0710,319.76,392.86,34.62,10.77,0.55,0.0
20180519:0810,546.02,682.65,44.64,12.4,0.41,0.0
20180519:0910,632.83,809.33,53.7,13.6,0.41,0.0
20180519:1010,495.28,623.27,60.58,14.86,0.83,0.0
20180519:1110,156.58,202.44,63.31,13.96,0.62,0.0
20180519:1210,79.45,111.63,60.66,14.82,0.97,0.0
20180519:1310,119.75,158.92,53.83,14.18,1.03,0.0
20180519:1410,238.45,299.97,44.79,14.27,0.69,0.0
20180519:1510,52.26,78.52,34.79,13.66,0.55,0.0
20180519:1610,128.44,169.43,24.48,12.84,0.34,0.0
20180519:1710,69.9,104.39,14.27,12.22,0.28,0.0
20180519:1810,6.51,18.1,4.52,11.72,0.28,0.0
20180519:1910,0.0,0.0,0.0,10.95,0.41,0.0
20180519:2010,0.0,0.0,0.0,10.74,0.34,0.0
20180519:2110,0.0,0.0,0.0,10.29,0.34,0.0
20180519:2210,0.0,0.0,0.0,9.79,0.34,0.0
20180519:2310,0.0,0.0,0.0,9.4,0.41,0.0
20180520:0010,0.0,0.0,0.0,8.6,0.28,0.0
20180520:0110,0.0,0.0,0.0,8.08,0.28,0.0
20180520:0210,0.0,0.0,0.0,7.7,0.34,0.0
20180520:0310,0.0,0.0,0.0,7.25,0.34,0.0
20180520:0410,6.13,17.2,4.51,6.82,0.34,0.0
20180520:0510,56.47,81.46,14.25,7.01,0.34,0.0
20180520:0610,118.04,154.12,24.44,8.69,0.28,0.0
20180520:0710,268.27,331.8,34.76,10.99,0.34,0.0
20180520:0810,348.99,434.03,44.78,12.6,0.0,0.0
20180520:0910,457.57,574.93,53.86,13.96,0.28,0.0
20180520:1010,561.29,717.29,60.77,14.92,0.41,0.0
20180520:1110,502.44,637.99,63.52,15.71,0.62,0.0
20180520:1210,605.23,774.92,60.86,15.37,0.76,0.0
20180520:1310,110.42,148.52,54.01,14.71,0.48,0.0
20180520:1410,63.85,92.71,44.96,14.14,0.62,0.0
20180520:1510,42.93,67.16,34.94,14.09,0.69,0.0
20180520:1610,71.91,102.17,24.63,13.58,0.55,0.0
20180520:1710,68.67,102.12,14.43,13.02,0.62,0.0
20180520:1810,9.41,22.63,4.68,12.44,0.34,0.0
20180520:1910,0.0,0.0,0.0,11.25,0.07,0.0
20180520:2010,0.0,0.0,0.0,10.5,0.55,0.0
20180520:2110,0.0,0.0,0.0,9.94,0.48,0.0
20180520:2210,0.0,0.0,0.0,9.6,0.34,0.0
20180520:2310,0.0,0.0,0.0,9.22,0.34,0.0
20180521:0010,0.0,0.0,0.0,9.05,0.41,0.0
20180521:0110,0.0,0.0,0.0,8.79,0.41,0.0
20180521:0210,0.0,0.0,0.0,8.72,0.41,0.0
20180521:0310,0.0,0.0,0.0,8.55,0.34,0.0
20180521:0410,0.0,3.62,4.66,8.24,0.34,0.0
20180521:0510,22.18,39.82,14.39,8.52,0.28,0.0
20180521:0610,117.65,154.09,24.57,9.46,0.41,0.0
20180521:0710,420.55,516.97,34.89,10.73,0.62,0.0
20180521:0810,583.64,734.49,44.92,12.53,0.34,0.0
20180521:0910,685.48,890.24,54.02,14.11,0.28,0.0
20180521:1010,742.18,968.89,60.96,15.33,0.9,0.0
20180521:1110,550.07,699.74,63.73,16.04,0.97,0.0
20180521:1210,255.03,323.17,61.06,16.81,1.17,0.0
20180521:1310,323.65,407.09,54.19,16.72,1.1,0.0
20180521:1410,204.81,262.11,45.12,16.44,0.9,0.0
20180521:1510,203.9,260.74,35.09,16.34,0.97,0.0
20180521:1610,207.18,272.89,24.78,15.81,0.83,0.0
20180521:1710,65.13,97.1,14.59,15.25,0.69,0.0
20180521:1810,7.0,19.01,4.84,13.69,0.62,0.0
20180521:1910,0.0,0.0,0.0,12.78,0.28,0.0
20180521:2010,0.0,0.0,0.0,11.38,0.69,0.0
20180521:2110,0.0,0.0,0.0,10.87,0.48,0.0
20180521:2210,0.0,0.0,0.0,9.9,0.48,0.0
20180521:2310,0.0,0.0,0.0,8.37,0.48,0.0
20180522:0010,0.0,0.0,0.0,7.42,0.48,0.0
20180522:0110,0.0,0.0,0.0,6.61,0.48,0.0
20180522:0210,0.0,0.0,0.0,6.36,0.48,0.0
20180522:0310,0.0,0.0,0.0,6.06,0.48,0.0
20180522:0410,7.92,19.91,4.79,6.14,0.41,0.0
20180522:0510,58.85,84.17,14.52,6.82,0.48,0.0
20180522:0610,152.82,195.26,24.7,8.4,0.41,0.0
20180522:0710,218.1,270.51,35.01,9.94,0.55,0.0
20180522:0810,135.24,175.01,45.06,10.78,0.34,0.0
20180522:0910,145.79,188.25,54.17,11.88,0.28,0.0
20180522:1010,133.56,174.06,61.14,12.24,0.48,0.0
20180522:1110,169.8,216.63,63.93,12.37,0.55,0.0
20180522:1210,260.3,324.1,61.25,12.14,0.48,0.0
20180522:1310,203.93,256.57,54.36,11.88,0.41,0.0
20180522:1410,168.61,214.89,45.27,12.05,0.55,0.0
20180522:1510,202.71,254.9,35.24,11.96,0.48,0.0
20180522:1610,66.86,95.54,24.93,12.09,0.48,0.0
20180522:1710,66.93,98.06,14.74,11.97,0.21,0.0
20180522:1810,1.0,8.15,5.0,11.67,0.07,0.0
20180522:1910,0.0,0.0,0.0,11.25,0.28,0.0
20180522:2010,0.0,0.0,0.0,10.97,0.28,0.0
20180522:2110,0.0,0.0,0.0,10.75,0.34,0.0
20180522:2210,0.0,0.0,0.0,10.54,0.21,0.0
20180522:2310,0.0,0.0,0.0,10.25,0.21,0.0
20180523:0010,0.0,0.0,0.0,9.59,0.28,0.0
20180523:0110,0.0,0.0,0.0,9.14,0.28,0.0
20180523:0210,0.0,0.0,0.0,8.82,0.34,0.0
20180523:0310,0.0,0.0,0.0,8.48,0.41,0.0
20180523:0410,2.37,10.86,4.93,9.0,0.41,0.0
20180523:0510,42.24,65.16,14.64,9.58,0.41,0.0
20180523:0610,64.99,92.71,24.82,10.54,0.62,0.0
20180523:0710,403.68,499.24,35.13,12.34,0.69,0.0
20180523:0810,567.59,714.04,45.18,13.98,0.62,0.0
20180523:0910,686.52,902.44,54.32,15.68,0.14,0.0
20180523:1010,481.25,613.76,61.31,16.04,0.28,0.0
20180523:1110,274.24,348.6,64.12,17.34,0.76,0.0
20180523:1210,356.8,452.18,61.44,17.71,0.83,0.0
20180523:1310,184.94,239.33,54.52,17.39,0.97,0.0
20180523:1410,66.09,96.49,45.42,16.92,0.76,0.0
20180523:1510,131.0,174.11,35.38,16.5,0.69,0.0
20180523:1610,112.93,152.35,25.07,15.6,0.69,0.0
20180523:1710,61.21,91.3,14.89,14.58,0.48,0.0
20180523:1810,6.42,18.1,5.16,14.06,0.28,0.0
20180523:1910,0.0,0.0,0.0,13.5,0.28,0.0
20180523:2010,0.0,0.0,0.0,13.02,0.14,0.0
20180523:2110,0.0,0.0,0.0,12.5,0.34,0.0
20180523:2210,0.0,0.0,0.0,12.01,0.21,0.0
20180523:2310,0.0,0.0,0.0,11.46,0.28,0.0
20180524:0010,0.0,0.0,0.0,11.0,0.41,0.0
20180524:0110,0.0,0.0,0.0,10.52,0.48,0.0
20180524:0210,0.0,0.0,0.0,9.8,0.41,0.0
20180524:0310,0.0,0.0,0.0,8.39,0.48,0.0
20180524:0410,0.0,5.43,5.05,8.08,0.48,0.0
20180524:0510,37.99,59.73,14.76,8.64,0.34,0.0
20180524:0610,67.23,95.54,24.93,10.87,0.34,0.0
20180524:0710,171.48,219.88,35.25,13.61,0.41,0.0
20180524:0810,278.38,350.68,45.3,15.03,0.21,0.0
20180524:0910,421.61,532.51,54.46,15.91,0.41,0.0
20180524:1010,264.58,335.93,61.48,17.01,0.83,0.0
20180524:1110,317.96,400.67,64.31,16.28,0.83,0.0
20180524:1210,730.95,978.03,61.62,16.64,0.21,0.0
20180524:1310,391.68,492.75,54.69,16.72,0.97,0.0
20180524:1410,448.13,565.98,45.57,16.7,0.62,0.0
20180524:1510,216.07,277.18,35.53,17.07,0.41,0.0
20180524:1610,139.66,186.12,25.21,16.93,0.55,0.0
20180524:1710,74.97,115.2,15.03,15.36,0.28,0.0
20180524:1810,12.97,28.06,5.31,14.74,0.34,0.0
20180524:1910,0.0,0.0,0.0,15.03,0.21,0.0
20180524:2010,0.0,0.0,0.0,14.39,0.28,0.0
20180524:2110,0.0,0.0,0.0,13.67,0.28,0.0
20180524:2210,0.0,0.0,0.0,12.71,0.21,0.0
20180524:2310,0.0,0.0,0.0,11.43,0.28,0.0
20180525:0010,0.0,0.0,0.0,10.6,0.41,0.0
20180525:0110,0.0,0.0,0.0,9.98,0.48,0.0
20180525:0210,0.0,0.0,0.0,8.89,0.48,0.0
20180525:0310,0.0,0.0,0.0,7.8,0.55,0.0
20180525:0410,11.6,25.34,5.17,6.98,0.55,0.0
20180525:0510,36.74,57.92,14.87,7.46,0.48,0.0
20180525:0610,246.2,325.05,25.04,10.48,0.48,0.0
20180525:0710,443.73,556.14,35.35,14.15,0.55,0.0
20180525:0810,598.57,765.37,45.42,16.31,0.62,0.0
20180525:0910,716.19,949.14,54.59,18.14,0.55,0.0
20180525:1010,775.16,1053.54,61.64,19.17,0.48,0.0
20180525:1110,790.56,1091.73,64.49,19.69,0.28,0.0
20180525:1210,768.51,1060.77,61.8,20.38,0.21,0.0
20180525:1310,709.47,955.48,54.85,20.47,0.41,0.0
20180525:1410,545.43,707.07,45.72,20.25,0.69,0.0
20180525:1510,423.6,543.0,35.67,20.1,0.97,0.0
20180525:1610,243.09,332.74,25.35,19.48,0.9,0.0
20180525:1710,54.04,112.97,15.17,18.94,0.76,0.0
20180525:1810,12.74,28.06,5.46,17.97,0.76,0.0
20180525:1910,0.0,0.0,0.0,17.96,0.55,0.0
20180525:2010,0.0,0.0,0.0,16.87,0.34,0.0
20180525:2110,0.0,0.0,0.0,15.61,0.34,0.0
20180525:2210,0.0,0.0,0.0,14.75,0.55,0.0
20180525:2310,0.0,0.0,0.0,13.92,0.41,0.0
20180526:0010,0.0,0.0,0.0,13.41,0.28,0.0
20180526:0110,0.0,0.0,0.0,12.62,0.41,0.0
20180526:0210,0.0,0.0,0.0,12.06,0.48,0.0
20180526:0310,0.0,0.0,0.0,11.41,0.48,0.0
20180526:0410,10.73,24.44,5.29,10.77,0.48,0.0
20180526:0510,69.84,98.65,14.98,10.91,0.34,0.0
20180526:0610,206.09,269.48,25.14,13.39,0.21,0.0
20180526:0710,401.43,510.32,35.46,16.24,0.07,0.0
20180526:0810,565.47,729.07,45.53,17.65,0.34,0.0
20180526:0910,667.68,878.66,54.72,18.76,0.62,0.0
20180526:1010,740.93,991.51,61.79,19.55,0.83,0.0
20180526:1110,687.49,915.42,64.67,20.41,0.9,0.0
20180526:1210,735.22,982.08,61.97,20.62,1.1,0.0
20180526:1310,439.42,560.21,55.0,19.83,1.31,0.0
20180526:1410,588.78,758.93,45.86,19.17,0.9,0.0
20180526:1510,393.96,501.65,35.8,18.46,0.69,0.0
20180526:1610,240.1,326.55,25.49,18.16,0.69,0.0
20180526:1710,74.46,119.34,15.31,17.46,0.28,0.0
20180526:1810,13.44,28.96,5.61,16.93,0.48,0.0
20180526:1910,0.0,0.0,0.0,17.65,0.62,0.0
20180526:2010,0.0,0.0,0.0,16.88,0.28,0.0
20180526:2110,0.0,0.0,0.0,16.13,0.21,0.0
20180526:2210,0.0,0.0,0.0,15.39,0.41,0.0
20180526:2310,0.0,0.0,0.0,14.71,0.34,0.0
20180527:0010,0.0,0.0,0.0,14.08,0.41,0.0
20180527:0110,0.0,0.0,0.0,13.57,0.28,0.0
20180527:0210,0.0,0.0,0.0,12.94,0.34,0.0
20180527:0310,0.0,0.0,0.0,12.5,0.28,0.0
20180527:0410,11.89,26.25,5.4,12.15,0.34,0.0
20180527:0510,22.42,40.73,15.08,12.34,0.21,0.0
20180527:0610,160.63,209.88,25.24,13.69,0.21,0.0
20180527:0710,225.25,287.51,35.55,16.09,0.21,0.0
20180527:0810,489.28,625.13,45.63,17.51,0.34,0.0
20180527:0910,468.32,603.88,54.84,18.59,0.21,0.0
20180527:1010,687.15,921.46,61.94,19.75,0.41,0.0
20180527:1110,457.27,592.11,64.84,20.79,0.76,0.0
20180527:1210,551.15,718.34,62.14,21.06,1.03,0.0
20180527:1310,619.53,814.55,55.15,20.26,0.69,0.0
20180527:1410,385.99,494.49,46.0,20.12,0.62,0.0
20180527:1510,218.76,283.71,35.94,19.14,0.14,0.0
20180527:1610,30.24,52.03,25.62,18.14,0.21,0.0
20180527:1710,17.67,35.0,15.45,17.27,0.28,0.0
20180527:1810,2.24,10.86,5.75,16.35,0.41,0.0
20180527:1910,0.0,0.0,0.0,15.48,0.55,0.0
20180527:2010,0.0,0.0,0.0,15.0,0.55,0.0
20180527:2110,0.0,0.0,0.0,14.4,0.41,0.0
20180527:2210,0.0,0.0,0.0,13.85,0.41,0.0
20180527:2310,0.0,0.0,0.0,13.02,0.48,0.0
20180528:0010,0.0,0.0,0.0,11.88,0.48,0.0
20180528:0110,0.0,0.0,0.0,9.17,0.55,0.0
20180528:0210,0.0,0.0,0.0,8.86,0.55,0.0
20180528:0310,0.0,0.0,0.0,8.26,0.48,0.0
20180528:0410,12.79,27.15,5.5,8.27,0.48,0.0
20180528:0510,67.39,95.03,15.17,9.13,0.48,0.0
20180528:0610,235.55,310.69,25.33,11.58,0.34,0.0
20180528:0710,416.52,523.66,35.64,14.82,0.41,0.0
20180528:0810,541.57,692.88,45.73,16.47,0.28,0.0
20180528:0910,622.71,805.47,54.95,17.98,0.9,0.0
20180528:1010,561.2,723.83,62.08,19.06,1.1,0.0
20180528:1110,678.38,891.09,65.0,19.91,1.31,0.0
20180528:1210,613.85,799.96,62.3,20.39,1.31,0.0
20180528:1310,444.88,569.19,55.3,20.5,1.31,0.0
20180528:1410,395.43,504.2,46.14,20.51,1.24,0.0
20180528:1510,312.92,398.88,36.07,19.3,0.97,0.0
20180528:1610,32.43,54.87,25.75,18.33,1.03,0.0
20180528:1710,72.85,108.65,15.58,17.52,0.69,0.0
20180528:1810,14.08,29.87,5.89,16.68,0.48,0.0
20180528:1910,0.0,0.0,0.0,14.86,0.62,0.0
20180528:2010,0.0,0.0,0.0,14.69,0.07,0.0
20180528:2110,0.0,0.0,0.0,13.84,0.41,0.0
20180528:2210,0.0,0.0,0.0,13.16,0.34,0.0
20180528:2310,0.0,0.0,0.0,11.88,0.41,0.0
20180529:0010,0.0,0.0,0.0,11.49,0.34,0.0
20180529:0110,0.0,0.0,0.0,10.42,0.28,0.0
20180529:0210,0.0,0.0,0.0,10.19,0.28,0.0
20180529:0310,0.0,0.0,0.0,10.03,0.34,0.0
20180529:0410,12.02,26.25,5.6,10.16,0.34,0.0
20180529:0510,57.64,84.17,15.26,10.93,0.21,0.0
20180529:0610,23.13,41.62,25.41,12.07,0.07,0.0
20180529:0710,58.89,87.03,35.73,14.89,0.34,0.0
20180529:0810,512.61,649.44,45.82,15.68,0.41,0.0
20180529:0910,553.54,711.29,55.06,16.45,0.34,0.0
20180529:1010,219.35,281.18,62.21,16.9,0.48,0.0
20180529:1110,519.91,664.62,65.16,17.89,1.03,0.0
20180529:1210,648.28,842.08,62.45,17.39,0.9,0.0
20180529:1310,486.03,616.34,55.44,18.06,1.24,0.0
20180529:1410,487.67,615.96,46.27,17.37,1.03,0.0
20180529:1510,421.08,535.18,36.2,18.4,0.9,0.0
20180529:1610,233.74,313.6,25.88,17.48,0.69,0.0
20180529:1710,64.69,119.48,15.72,16.99,0.69,0.0
20180529:1810,14.78,30.77,6.03,15.88,0.62,0.0
20180529:1910,0.0,0.0,0.0,15.98,0.41,0.0
20180529:2010,0.0,0.0,0.0,15.37,0.48,0.0
20180529:2110,0.0,0.0,0.0,14.82,0.41,0.0
20180529:2210,0.0,0.0,0.0,14.13,0.34,0.0
20180529:2310,0.0,0.0,0.0,13.55,0.28,0.0
20180530:0010,0.0,0.0,0.0,13.08,0.41,0.0
20180530:0110,0.0,0.0,0.0,12.59,0.41,0.0
20180530:0210,0.0,0.0,0.0,10.63,0.41,0.0
20180530:0310,0.0,0.0,0.0,9.78,0.41,0.0
20180530:0410,13.37,28.06,5.69,9.24,0.41,0.0
20180530:0510,37.03,58.83,15.35,9.79,0.34,0.0
20180530:0610,189.35,244.7,25.49,12.22,0.41,0.0
20180530:0710,410.05,516.55,35.81,15.07,0.34,0.0
20180530:0810,563.47,725.88,45.91,16.96,0.21,0.0
20180530:0910,677.6,900.17,55.16,18.86,0.34,0.0
20180530:1010,749.18,1009.89,62.34,20.22,0.76,0.0
20180530:1110,773.28,1047.7,65.31,21.29,1.03,0.0
20180530:1210,750.93,1006.92,62.61,21.71,1.31,0.0
20180530:1310,174.21,230.82,55.58,21.98,1.31,0.0
20180530:1410,51.76,80.41,46.4,21.7,1.45,0.0
20180530:1510,49.99,77.57,36.32,19.82,1.45,0.0
20180530:1610,31.59,53.92,26.0,18.98,1.1,0.0
20180530:1710,76.95,114.53,15.84,18.03,0.97,0.0
20180530:1810,16.6,33.49,6.16,17.19,0.76,0.0
20180530:1910,0.0,0.0,0.0,16.93,0.28,0.0
20180530:2010,0.0,0.0,0.0,16.42,0.14,0.0
20180530:2110,0.0,0.0,0.0,15.8,0.21,0.0
20180530:2210,0.0,0.0,0.0,15.17,0.28,0.0
20180530:2310,0.0,0.0,0.0,14.43,0.34,0.0
20180531:0010,0.0,0.0,0.0,13.58,0.34,0.0
20180531:0110,0.0,0.0,0.0,12.38,0.48,0.0
20180531:0210,0.0,0.0,0.0,11.96,0.55,0.0
20180531:0310,0.0,0.0,0.0,11.55,0.48,0.0
20180531:0410,11.34,25.34,5.78,10.95,0.41,0.0
20180531:0510,69.01,97.75,15.43,11.07,0.28,0.0
20180531:0610,43.77,68.11,25.57,13.59,0.28,0.0
20180531:0710,421.43,534.11,35.88,16.33,0.41,0.0
20180531:0810,451.79,576.54,45.99,17.86,0.34,0.0
20180531:0910,674.24,886.46,55.26,19.03,0.76,0.0
20180531:1010,639.69,839.12,62.46,19.92,1.03,0.0
20180531:1110,344.08,438.76,65.45,19.75,1.31,0.0
20180531:1210,274.72,352.62,62.75,20.18,1.24,0.0
20180531:1310,691.67,907.99,55.72,19.94,1.17,0.0
20180531:1410,397.68,504.76,46.52,19.68,1.31,0.0
20180531:1510,250.31,321.45,36.44,19.55,0.97,0.0
20180531:1610,235.0,317.32,26.13,19.2,0.69,0.0
20180531:1710,75.95,112.49,15.97,17.92,0.9,0.0
20180531:1810,9.78,23.53,6.29,16.76,0.76,0.0
20180531:1910,0.0,0.0,0.0,17.69,0.41,0.0
20180531:2010,0.0,0.0,0.0,16.97,0.34,0.0
20180531:2110,0.0,0.0,0.0,16.34,0.28,0.0
20180531:2210,0.0,0.0,0.0,15.71,0.21,0.0
20180531:2310,0.0,0.0,0.0,14.91,0.28,0.0
20180601:0010,0.0,0.0,0.0,14.07,0.34,0.0
20180601:0110,0.0,0.0,0.0,13.02,0.41,0.0
20180601:0210,0.0,0.0,0.0,12.14,0.41,0.0
20180601:0310,0.0,0.0,0.0,11.42,0.48,0.0
20180601:0410,15.85,31.68,5.86,10.89,0.55,0.0
20180601:0510,64.37,92.32,15.5,11.3,0.34,0.0
20180601:0610,232.0,308.31,25.63,13.64,0.28,0.0
20180601:0710,416.57,528.92,35.95,16.93,0.48,0.0
20180601:0810,557.19,719.32,46.07,18.33,0.41,0.0
20180601:0910,670.47,887.35,55.35,19.39,0.55,0.0
20180601:1010,734.85,989.61,62.57,20.19,0.69,0.0
20180601:1110,751.43,1014.09,65.59,20.68,0.9,0.0
20180601:1210,572.03,748.46,62.89,21.45,1.1,0.0
20180601:1310,689.16,908.96,55.85,21.62,1.38,0.0
20180601:1410,340.66,433.14,46.65,19.98,1.38,0.0
20180601:1510,417.33,531.79,36.56,19.57,1.17,0.0
20180601:1610,242.31,328.11,26.24,19.16,0.9,0.0
20180601:1710,75.7,126.73,16.09,18.88,0.55,0.0
20180601:1810,15.87,32.58,6.41,18.14,0.55,0.0
20180601:1910,0.0,0.0,0.0,18.38,0.28,0.0
20180601:2010,0.0,0.0,0.0,17.7,0.34,0.0
20180601:2110,0.0,0.0,0.0,16.82,0.28,0.0
20180601:2210,0.0,0.0,0.0,16.03,0.34,0.0
20180601:2310,0.0,0.0,0.0,15.21,0.34,0.0
20180602:0010,0.0,0.0,0.0,14.52,0.34,0.0
20180602:0110,0.0,0.0,0.0,13.59,0.34,0.0
20180602:0210,0.0,0.0,0.0,12.82,0.34,0.0
20180602:0310,0.0,0.0,0.0,11.86,0.41,0.0
20180602:0410,17.15,33.49,5.94,11.12,0.48,0.0
20180602:0510,50.78,76.03,15.57,11.33,0.34,0.0
20180602:0610,238.41,318.92,25.7,13.86,0.34,0.0
20180602:0710,427.05,541.13,36.02,16.37,0.48,0.0
20180602:0810,573.73,741.1,46.13,17.8,0.34,0.0
20180602:0910,677.66,904.03,55.43,19.25,0.28,0.0
20180602:1010,717.71,961.99,62.68,20.23,0.76,0.0
20180602:1110,565.21,735.49,65.72,20.63,1.17,0.0
20180602:1210,705.49,937.92,63.03,20.91,1.17,0.0
20180602:1310,204.43,266.01,55.98,20.37,1.31,0.0
20180602:1410,98.81,137.17,46.76,19.18,0.97,0.0
20180602:1510,148.63,196.86,36.68,18.61,0.83,0.0
20180602:1610,16.91,34.06,26.36,18.18,0.55,0.0
20180602:1710,14.29,30.27,16.21,17.68,0.41,0.0
20180602:1810,17.26,34.39,6.53,16.99,0.41,0.0
20180602:1910,0.0,0.0,0.0,16.25,0.48,0.0
20180602:2010,0.0,0.0,0.0,15.82,0.28,0.0
20180602:2110,0.0,0.0,0.0,15.19,0.28,0.0
20180602:2210,0.0,0.0,0.0,14.17,0.28,0.0
20180602:2310,0.0,0.0,0.0,12.79,0.34,0.0
20180603:0010,0.0,0.0,0.0,12.29,0.28,0.0
20180603:0110,0.0,0.0,0.0,10.94,0.34,0.0
20180603:0210,0.0,0.0,0.0,9.0,0.34,0.0
20180603:0310,0.0,0.0,0.0,8.48,0.41,0.0
20180603:0410,15.42,30.77,6.01,8.09,0.48,0.0
20180603:0510,43.13,66.07,15.63,8.92,0.41,0.0
20180603:0610,241.43,320.27,25.76,11.87,0.41,0.0
20180603:0710,421.73,531.52,36.07,14.98,0.34,0.0
20180603:0810,532.96,683.03,46.2,17.18,0.34,0.0
20180603:0910,585.84,766.6,55.51,18.88,0.34,0.0
20180603:1010,539.55,703.51,62.78,19.75,0.55,0.0
20180603:1110,685.8,915.74,65.85,20.34,0.76,0.0
20180603:1210,385.09,496.32,63.16,21.13,0.9,0.0
20180603:1310,602.92,790.25,56.1,21.31,1.03,0.0
20180603:1410,585.43,759.31,46.88,21.52,1.24,0.0
20180603:1510,430.17,551.12,36.79,20.87,1.31,0.0
20180603:1610,241.92,327.46,26.47,19.93,1.03,0.0
20180603:1710,78.28,129.74,16.32,19.15,0.9,0.0
20180603:1810,16.51,33.49,6.65,18.14,0.69,0.0
20180603:1910,0.0,0.0,0.0,17.38,0.83,0.0
20180603:2010,0.0,0.0,0.0,17.5,0.55,0.0
